,fecha,region,titulo,subtitular,cant_notas,politica,roja,deporte,accidente,comunitaria,nacionales,internacional,modelo_portada,especial,publicidad,contraportada,modelo,palabras_titulo,palabras_st,day,month,year,id,envio_total,cobrable,devuelto,vendido
5257,2024-09-24,occidente,logran acuerdo vecinos de onas 6 y 7 acceden a colocacion de tuberia en viaducto,,4,0,0,1.0,0,3,0,0,0,1,1,publicidad propia,1,15,1,Tuesday,September,2024,092424occidente,6744.0,6520.0,616.0,5904.0
5258,2024-09-24,centro,lluvias causan daños en 4 sectores de la ciudad,muro perimetral de escuela colapsa y mercado la terminal se inunda,4,0,0,0.0,1,3,0,0,0,1,1,publicidad propia,1,9,11,Tuesday,September,2024,092424centro,7407.0,7073.0,1621.0,5452.0
5259,2024-09-25,nacional,mueren 46 niños por desnutricion,victimas son menores de 5 años los lugares con mas casos son alta verapaz chimaltenango chiquimula escuintla y quiche entre otros,4,0,2,0.0,0,0,2,0,0,0,1,publicidad externa,1,5,21,Wednesday,September,2024,092524nacional,77834.0,75333.0,28240.0,47093.0
5260,2024-09-25,guate,tienen una tragedia,desde hace un año lluvias han afectado sectores de la colonia santa marta 1 vecinos piden a las autoridades actuar cuanto antes,4,0,0,0.0,0,4,0,0,0,0,1,publicidad externa,1,3,22,Wednesday,September,2024,092524guate,28934.0,27945.0,8503.0,19442.0
5261,2024-09-25,norte,este año van 15 detenidos por agresion sexual,,4,0,1,0.0,1,2,0,0,0,0,1,publicidad externa,1,8,1,Wednesday,September,2024,092524norte,8236.0,7990.0,3556.0,4434.0
5262,2024-09-25,sur,preparan nuevo cementerio,en el camposanto general ya no quedan espacios,4,0,0,2.0,1,1,0,0,0,0,1,publicidad externa,1,3,8,Wednesday,September,2024,092524sur,17972.0,17594.0,7674.0,9920.0
5263,2024-09-25,oriente,retoman trabajos despues de 9 meses,edificacion de puente habia quedado abandonada tras cambio de gobierno,4,0,0,1.0,0,3,0,0,0,0,1,publicidad externa,1,6,10,Wednesday,September,2024,092524oriente,8190.0,7865.0,2253.0,5612.0
5264,2024-09-25,occidente,la ciudad procer se viste de fiesta,estudiantes alegran las calles en inicio de la feria patronal,5,0,1,2.0,1,1,0,0,0,0,1,publicidad externa,1,7,10,Wednesday,September,2024,092524occidente,7089.0,6860.0,3093.0,3767.0
5265,2024-09-25,centro,seis años de prision por asaltar a taxista,tribunal los halla culpables de delito de robo agravado,4,0,2,0.0,0,2,0,0,0,0,1,publicidad externa,1,8,9,Wednesday,September,2024,092524centro,7413.0,7079.0,3161.0,3918.0
5266,2024-09-26,nacional,7 de cada mil niños padecen desnutricion,los mas afectados son los de 2 años en abril se reporto la cifra mas alta de muertes por hambre con 13,4,0,1,0.0,1,0,2,0,0,0,1,publicidad externa,1,7,22,Thursday,September,2024,092624nacional,77405.0,74957.0,20965.0,53992.0
5267,2024-09-26,guate,advierten a delicuentes,comunitarios colocan mantas y anuncian por varias vias que no permitiran mas hechos criminales,4,0,0,1.0,0,3,0,0,0,0,1,publicidad externa,1,3,14,Thursday,September,2024,092624guate,28913.0,27958.0,7369.0,20589.0
5268,2024-09-26,norte,en alerta roja por dengue,casos atendidos en el hospital regional llegan 1 mil 683,4,0,0,0.0,0,4,0,0,0,0,1,publicidad externa,1,5,10,Thursday,September,2024,092624norte,8241.0,8005.0,2613.0,5392.0
5269,2024-09-26,sur,apuñalan a comerciante,malhechores lo atacan cuando cerraba su negocio en el metamercado,4,0,1,1.0,1,1,0,0,0,0,1,publicidad externa,1,3,10,Thursday,September,2024,092624sur,17872.0,17494.0,5547.0,11947.0
5270,2024-09-26,oriente,identifican 285 mototaxis,buscan controlar que unidades preseten buen servicio y prevenir hechos delictivos,4,0,0,0.0,0,4,0,0,0,0,1,publicidad externa,1,3,11,Thursday,September,2024,092624oriente,8133.0,7800.0,1498.0,6302.0
5271,2024-09-26,occidente,reciben la bendicion de la patrona,presentan a niños ante la virgen del rosario,4,0,0,1.0,1,2,0,0,0,0,1,publicidad externa,1,6,8,Thursday,September,2024,092624occidente,6707.0,6495.0,1696.0,4799.0
5272,2024-09-26,centro,falta equipar centro de salud,lugar fue inaugurado hace dos meses pero aun no atiende a la poblacioon,4,0,0,0.0,0,4,0,0,0,0,1,publicidad externa,1,5,13,Thursday,September,2024,092624centro,7539.0,7205.0,2242.0,4963.0
5273,2025-09-27,nacional,habrian matado a 30 personas,detienen al panda y a 4 delicuentes mas pnc los señala de causar temor al asesinar y cobrar extorsion a pobladores de barcena,3,0,1,0.0,0,2,0,0,0,0,1,publicidad externa,1,5,23,Saturday,September,2025,092725nacional,,,,
5274,2025-09-27,guate,vecinos de las mercedes estamos abandonados,desde hace 20 años lotificacion sufre por vias en mal estado inseguridad y falta de alumbrado publico entre otras cosas,4,0,0,0.0,0,4,0,0,0,0,1,publicidad externa,1,6,20,Saturday,September,2025,092725guate,,,,
5275,2025-09-27,norte,asfaltaran 37 kilometros,trabajos en carretera internacional beneficiaran a 30 comunidades,4,0,0,0.0,0,4,0,0,0,0,1,publicidad externa,1,3,8,Saturday,September,2025,092725norte,,,,
5276,2025-09-27,sur,rechazan cobro por ingresar al municipio,transportistas señalan que es ilegal,4,0,0,0.0,0,4,0,0,0,0,1,publicidad externa,1,6,5,Saturday,September,2025,092725sur,,,,
5277,2025-09-27,oriente,arranca fiesta san miguel a san miguel arcangel,vecinos de aldea maraxco disfrutan de actividades sociales religiosas y deportivas,4,0,1,0.0,0,3,0,0,0,0,1,publicidad externa,1,8,11,Saturday,September,2025,092725oriente,,,,
5278,2025-09-27,occidente,traslada a la virgen del rosario,empiezan los festejos en honor a la patrona de quetzaltenango,5,0,0,0.0,0,5,0,0,0,0,1,publicidad externa,1,6,10,Saturday,September,2025,092725occidente,,,,
5279,2025-09-27,centro,acusado de matar a su papa,enfrenta juicio por muerte de su progenitor a quien habria golpeado en la cabeza tras pelea,4,0,1,0.0,0,3,0,0,0,0,1,publicidad externa,1,6,16,Saturday,September,2025,092725centro,,,,
5280,2025-09-28,nacional,reos peligrosos con grilletes en manos y pies,presidios implementa medidas para aumentar la seguridad y evitar fugas en traslado de reclusos,5,1,1,0.0,2,1,0,0,0,0,1,publicidad externa,1,8,14,Sunday,September,2025,092825nacional,,,,
5281,2025-09-29,nacional,13 accidentes aereos han dejado 5 muertos,tragedias tambien suman este año 25 heridos en una decada en el pais han ocurrido 142 incidentes en el aire,5,0,1,1.0,1,1,0,1,0,0,1,publicidad propia,0,7,20,Monday,September,2025,092925nacional,,,,
5282,2025-09-30,nacional,acribillan a tiktokera,criminales simulan ser clientes ingresan a negocio y atacan a victima,4,0,2,1.0,1,0,0,0,0,0,1,publicidad externa,1,3,11,Tuesday,September,2025,093025nacional,,,,
5283,2025-09-30,guate,alarma por agujero,vecinos piden reparar daños en centro del puente que comunica con san raymundo,4,0,0,1.0,1,2,0,0,0,0,1,publicidad externa,1,3,13,Tuesday,September,2025,093025guate,,,,
5284,2025-09-30,norte,lo hallan en hondonada,familiares llevaban cinco dias buscando a manuel chub,4,0,1,1.0,0,2,0,0,0,0,1,publicidad externa,1,4,8,Tuesday,September,2025,093025norte,,,,
5285,2025-09-30,sur,vehiculo iba sobrecargado,percance vial deja una mujer fallecida y tres hombres heridos,5,0,0,1.0,0,4,0,0,0,0,1,publicidad externa,1,3,10,Tuesday,September,2025,093025sur,,,,
5286,2025-09-30,oriente,desfile hipico anima fiesta patronal,,4,0,0,0.0,0,4,0,0,0,0,1,publicidad externa,1,5,1,Tuesday,September,2025,093025oriente,,,,
5287,2025-09-30,occidente,celebran a san miguel en su dia,cientos de devotos acompañan procesion del patrono,5,0,0,2.0,0,3,0,0,0,0,1,publicidad externa,1,7,7,Tuesday,September,2025,093025occidente,,,,
5288,2025-09-30,centro,trasladaran puesto de salud,habilitaran edificio sin usarse desde hace seis años para mejorar atencion,4,0,0,0.0,0,4,0,0,0,0,1,publicidad externa,1,4,11,Tuesday,September,2025,093025centro,,,,
5289,2024-10-01,nacional,toneladas de lodo tapan carretera,deslaves dejan interrumpido el transito de vehiculos en el sector conocido como el mal paso,5,1,0,0.0,1,0,3,0,0,1,1,publicidad externa,0,5,15,Tuesday,October,2024,100124nacional,79604.0,77086.0,16009.0,61077.0
5290,2024-10-01,guate,crecen con ritmo,ninos comparten su pasion por la musica y sus suenos cuando sean grandes,4,0,0,1.0,0,3,0,0,0,1,1,publicidad externa,0,3,13,Tuesday,October,2024,100124guate,28303.0,27307.0,6727.0,20580.0
5291,2024-10-01,oriente,estan llenos de ilusiones,pequenos esperan cumplir suenos y son agasajados,4,0,0,0.0,2,2,0,0,0,1,1,publicidad externa,0,4,7,Tuesday,October,2024,100124oriente,9575.0,9242.0,1578.0,7664.0
5292,2024-10-01,norte,les ilusiona el futuro,pequenos comparten sus suenos ocurrencias y anhelos,4,0,0,1.0,0,3,0,0,0,1,1,publicidad externa,0,4,7,Tuesday,October,2024,100124norte,8041.0,7790.0,1955.0,5835.0
5293,2024-10-01,sur,suenan en grande,pequenos de la region festejan con alegria,4,0,0,1.0,0,3,0,0,0,1,1,publicidad externa,0,3,7,Tuesday,October,2024,100124sur,19185.0,18802.0,3368.0,15434.0
5294,2024-10-01,centro,tienen muchos suenos por cumplir,ninos hablan de sus planes y de lo que quieren ser cuando crezcan,4,0,0,0.0,1,3,0,0,0,1,1,publicidad externa,0,5,13,Tuesday,October,2024,100124centro,7760.0,7426.0,1441.0,5985.0
5295,2024-10-01,occidente,sonrisas llenas de amor y esperanza,ninos de la region comparten sus suenos y aspiraciones,4,0,0,0.0,0,4,0,0,0,1,1,publicidad externa,0,6,9,Tuesday,October,2024,100124occidente,6740.0,6519.0,940.0,5579.0
5296,2024-10-02,nacional,caen 25 policias senalados de ayudar a coyotes,cobraban usd350 a cada migrante para movilizarlo de esquipulas a la capital,4,0,2,0.0,1,0,1,0,0,0,1,publicidad propia,1,8,12,Wednesday,October,2024,100224nacional,82923.0,80404.0,31036.0,49368.0
5297,2024-10-02,guate,circulan sin dificultad,cuatro meses duraron los trabajos de pavimentacion en la ruta al occidente del municipio,4,0,0,1.0,0,3,0,0,0,0,1,publicidad propia,1,3,14,Wednesday,October,2024,100224guate,30635.0,29636.0,9791.0,19845.0
5298,2024-10-02,oriente,queria ser agronomo,joven fallece en accidente de transito y allegados le dan triste adios,4,0,0,0.0,2,2,0,0,0,0,1,publicidad propia,1,3,12,Wednesday,October,2024,100224oriente,9580.0,9247.0,2955.0,6292.0
5299,2024-10-02,sur,atacan a dos tenderos,desconocidos saludan a pareja y luego les disparan,5,0,2,1.0,1,1,0,0,0,0,1,publicidad propia,1,4,8,Wednesday,October,2024,100224sur,19180.0,18802.0,9227.0,9575.0
5300,2024-10-02,norte,caudal vuelve a salirse de cauce,rio jubuco afecta paso a comunidad chapulquito,4,0,0,0.0,1,3,0,0,0,0,1,publicidad propia,1,6,7,Wednesday,October,2024,100224norte,8096.0,7845.0,3400.0,4445.0
5301,2024-10-02,centro,despejan paso de san lucas a patulul,cuerpo de ingenierosdel ejercito recoge tierrra y rocas alternan paso cada 30 minutos,4,0,0,0.0,0,4,0,0,0,0,1,publicidad propia,1,7,13,Wednesday,October,2024,100224centro,7951.0,7617.0,3047.0,4570.0
5302,2024-10-02,occidente,dos menores mueren por dengue,el hospital regional de occidente reporta dos decesos a causa de la enfermedad,5,0,1,2.0,0,2,0,0,0,0,1,publicidad propia,1,5,13,Wednesday,October,2024,100224occidente,7481.0,7257.0,2616.0,4641.0
5303,2024-10-03,nacional,lluvias colapsan rutas al sur,correntadas con lodo rocas y otros materiales bloquean carretera antigua de palin a escuintla,5,1,2,0.0,1,0,1,0,0,0,1,publicidad externa,1,5,14,Thursday,October,2024,100324nacional,82805.0,80336.0,29732.0,50604.0
5304,2024-10-03,oriente,lo matan a golpes,victimarios lo esperaban y tras vapulearlo lo abandonan en camino de terraceria,4,0,1,0.0,1,2,0,0,0,0,1,publicidad externa,1,4,12,Thursday,October,2024,100324oriente,9450.0,9127.0,2866.0,6261.0
5305,2024-10-03,sur,muere tras caer de puente,es la quinta persona que se ha precipitado a riachuelo en el canton pueblo nuevo,4,0,0,0.0,1,3,0,0,0,0,1,publicidad externa,1,5,15,Thursday,October,2024,100324sur,19180.0,18802.0,7549.0,11253.0
5306,2024-10-03,norte,cae por posesion de pornografia infantil,alerta de vecinos permite captura de hombre de 42 anos,4,0,0,0.0,0,4,0,0,0,0,1,publicidad externa,1,6,10,Thursday,October,2024,100324norte,8165.0,7910.0,2995.0,4915.0
5307,2024-10-03,guate,adquieren conocimientos,policia municipal empieza proyecto de capacitacion en primeros auxilios con 50 agentes,4,0,0,1.0,0,3,0,0,0,0,1,publicidad externa,1,2,12,Thursday,October,2024,100324guate,30624.0,29669.0,10362.0,19307.0
5308,2024-10-03,centro,50 grupos elaboran los barriletes,queda menos de un mes para el 125 festival,4,0,0,0.0,0,4,0,0,0,0,1,publicidad externa,1,5,9,Thursday,October,2024,100324centro,7950.0,7616.0,2978.0,4638.0
5309,2024-10-03,occidente,arrancan festejos en honor a san francisco,habran bailes actividades religiosas y culturales,4,0,0,1.0,1,2,0,0,0,0,1,publicidad externa,1,7,6,Thursday,October,2024,100324occidente,7436.0,7212.0,2982.0,4230.0
5310,2024-10-04,nacional,sepultados por alud,siete personas son soterradas y varios vehiculos aplastados por toneladas de tierra primeras dos victimas encontradas sin vida,4,1,2,0.0,1,0,0,0,0,0,0,publicidad externa,1,3,18,Friday,October,2024,100424nacional,83696.0,80050.0,22941.0,57109.0
5311,2024-10-04,guate,adoquinan calle principal,mas de mil vecinos del barrio la cruz dejara de caminar entre el polvo y el lodo,5,0,0,1.0,1,3,0,0,0,0,0,publicidad externa,1,3,17,Friday,October,2024,100424guate,31735.0,29591.0,9325.0,20266.0
5312,2024-10-04,centro,esperan a 10 mil visitantes en festival del nispero,actividad que se celebra el 9 y 10 de este mes genera q1 punto 5 millones en ingresos,4,0,0,0.0,1,3,0,0,0,0,0,publicidad externa,1,9,18,Friday,October,2024,100424centro,7913.0,7579.0,2502.0,5077.0
5313,2024-10-04,sur,en riesgo de colapsar,puente en la ruta ca2 tiene serios danos desde hace un mes,5,0,1,1.0,2,1,0,0,0,0,0,publicidad externa,1,4,12,Friday,October,2024,100424sur,19180.0,18802.0,5121.0,13681.0
5314,2024-10-04,norte,derrumbes afectan la rn5,transportistas senalan que ruta nacional se encuentra en abandono,4,0,0,1.0,1,2,0,0,0,0,0,publicidad externa,1,4,9,Friday,October,2024,100424norte,8102.0,7850.0,2203.0,5647.0
5315,2024-10-04,oriente,joven mujer muere tras sifrir disparos,estaba con su sobrino quien resulto herido,4,0,1,0.0,0,3,0,0,0,0,0,publicidad externa,1,6,7,Friday,October,2024,100424oriente,9520.0,9202.0,1671.0,7531.0
5316,2024-10-04,occidente,es senalado de abusar de nina,julio cesar vasquez era buscado por violacion desde 2015,4,0,1,1.0,0,2,0,0,0,0,0,publicidad externa,1,6,9,Friday,October,2024,100424occidente,7246.0,7026.0,2119.0,4907.0
5317,2024-10-05,nacional,balacera durante velorio,en una cantina donde se efectuaba un funeral delincuentes entran a disparar matan a uno y hieren a cuatro asistentes,5,0,1,0.0,1,1,1,0,0,1,1,publicidad externa,1,3,20,Saturday,October,2024,100524nacional,81449.0,79373.0,24258.0,55115.0
5318,2024-10-06,nacional,cae el tigre con armas en pavoncito,mynor oajaca y cuatro hombres fueron capturados en un penal en posesion de objetos ilicitos,4,0,1,0.0,0,0,3,0,0,0,0,deporte,1,7,15,Sunday,October,2024,100624nacional,81413.0,79388.0,21903.0,57485.0
5319,2024-10-07,nacional,mas de 500 baches,nuestro diario recorrio las rutas internacionales y encontro agujeros concreto hundido o levantado falta de senalizacion y mantenimiento,3,0,1,0.0,0,0,2,0,0,0,0,deporte,1,4,18,Monday,October,2024,100724nacional,83125.0,80655.0,19845.0,60810.0
5320,2024-10-07,guate,dan luz verde al aerometro,aprueban concesion para implementar el sistema de transporte publico por cable aereo en su fase 1,4,0,0,1.0,0,2,1,0,0,0,0,deporte,1,5,16,Monday,October,2024,100724guate,30768.0,29772.0,8240.0,21532.0
5321,2024-10-07,oriente,eligen a autoridades del pueblo chorti,tendran representacion ante el codede,4,1,1,0.0,0,2,0,0,0,0,0,deporte,1,6,5,Monday,October,2024,100724oriente,9550.0,9227.0,1892.0,7335.0
5322,2024-10-07,occidente,hoy celebran a la patrona de xela,cofradia recorre las calles de la ciiudad,6,0,1,2.0,1,2,0,0,0,0,0,deporte,1,7,7,Monday,October,2024,100724occidente,7591.0,7371.0,982.0,6389.0
5323,2024-10-07,sur,perece en la circunvalacion,joven acababa de salir del trabajoque consiguio en sus practicas,4,0,0,1.0,1,2,0,0,0,0,0,deporte,1,4,10,Monday,October,2024,100724sur,19200.0,18822.0,3918.0,14904.0
5324,2024-10-07,norte,cae por extorsion,en allanamientos tambien incautan celulares y libretas bancarias,4,0,0,0.0,0,4,0,0,0,0,0,deporte,1,3,8,Monday,October,2024,100724norte,8097.0,7878.0,3130.0,4748.0
5325,2024-10-07,centro,clausuran feria en honor a san francisco,tecpanecos y visitantes gozan del ultimo dia de celebraciones,4,0,0,0.0,0,4,0,0,0,0,0,deporte,1,7,9,Monday,October,2024,100724centro,7919.0,7585.0,1683.0,5902.0
5326,2024-10-08,nacional,intentan huir pero matones lo alcanzan,sicarios disparan contra vendedor de jugos según la pnc victima tenia orden de captura por delitos ligados al narcotrafico,5,0,3,0.0,0,0,1,0,0,1,0,publicidad propia,0,6,19,Tuesday,October,2024,100824nacional,70042.0,67558.0,10024.0,57534.0
5327,2024-10-08,guate,se unen a festejo,al ritmo de la musica y para olvidar las penas cientos de personas participaron de la expo chicha 2024,5,0,0,1.0,0,4,0,0,0,0,0,publicidad propia,0,4,19,Tuesday,October,2024,100824guate,26641.0,25645.0,4966.0,20679.0
5328,2024-10-08,oriente,mas de 10km de cola por derrumbe,deslizamiento de tierra en km 61 complica transito alternan paso a cada 20 minutos,4,0,0,0.0,1,3,0,0,0,0,0,publicidad propia,0,7,14,Tuesday,October,2024,100824oriente,7510.0,7192.0,290.0,6902.0
5329,2024-10-08,occidente,diez heridos en accidente,feligreses son embestidos al salir de la iglesia,5,0,0,2.0,1,2,0,0,0,0,0,publicidad propia,0,4,8,Tuesday,October,2024,100824occidente,5425.0,5205.0,766.0,4439.0
5330,2024-10-08,sur,le disparan en la cabeza,desconocidos comienzan tiroteo en colonia monte alegre,4,1,1,1.0,0,1,0,0,0,0,0,publicidad propia,0,5,7,Tuesday,October,2024,100824sur,15333.0,14955.0,1802.0,13153.0
5331,2024-10-08,norte,reportan 23 casos de hepatitis a,los afectados son menores de 10 anos,4,0,0,1.0,0,3,0,0,0,0,0,publicidad propia,0,6,7,Tuesday,October,2024,100824norte,7993.0,7755.0,1235.0,6520.0
5332,2024-10-08,centro,caen en hondonada de 200 metros,nueve personas que viajaban en picop son llevadas graves a hospital tras accidente,4,0,0,0.0,1,3,0,0,0,0,0,publicidad propia,0,6,13,Tuesday,October,2024,100824centro,7140.0,6806.0,965.0,5841.0
5333,2024-10-09,nacional,el tormento de conducir en las rutas del pais,baches que ocasionan desperfectos mecanicos accidentes y largas filas de vehiculos son algunas de las problematicas generadas por el mal estado de las carreteras,4,1,1,0.0,1,0,1,0,0,0,0,modelo,1,9,24,Wednesday,October,2024,100924nacional,69136.0,66626.0,19729.0,46897.0
5334,2024-10-09,guate,habilitan centros,inician campana nacional antirrabica cuyo objetivo es proteger a los vecinos y a sus mascotas,4,0,0,1.0,0,3,0,0,0,0,0,modelo,1,2,15,Wednesday,October,2024,100924guate,26616.0,25617.0,6276.0,19341.0
5335,2024-10-09,oriente,van 48 horas de trabajo,retiro de rocas tras derrumbe podrian finalizarse en 72 horas según el civ,4,0,0,0.0,0,4,0,0,0,0,0,modelo,1,5,13,Wednesday,October,2024,100924oriente,7460.0,7142.0,2386.0,4756.0
5336,2024-10-09,sur,habilitan paso dos meses despues,esfuerzo local permite reparar hundimiento en ruta a caballo blanco,4,0,0,0.0,1,3,0,0,0,0,0,modelo,1,5,10,Wednesday,October,2024,100924sur,15563.0,15185.0,4512.0,10673.0
5337,2024-10-09,norte,piden usar vias alternas,trabajos de pavimentacion en el sector la pita se ejecutaran durante tres meses,4,0,0,1.0,0,3,0,0,0,0,0,modelo,1,4,13,Wednesday,October,2024,100924norte,7472.0,7215.0,2143.0,5072.0
5338,2024-10-09,occidente,avanza reparacion de carretera,paso sera irregular por 15 dias mas,4,0,0,1.0,1,2,0,0,0,0,0,modelo,1,4,7,Wednesday,October,2024,100924occidente,5938.0,5714.0,2131.0,3583.0
5339,2024-10-09,centro,van cinco derrumbes en este ano,deslizamiento de tierra obstruye paso en el km 99 punto 5 de la ruta interamericana,4,0,0,0.0,2,2,0,0,0,0,0,modelo,1,6,15,Wednesday,October,2024,100924centro,6087.0,5753.0,2281.0,3472.0
5340,2024-10-10,nacional,le disparan por pelear en el transito,discusion entre chofer de autobus y automovilista termina en violento ataque armado,4,0,3,0.0,0,0,1,0,0,0,0,publicidad externa,0,7,12,Thursday,October,2024,101024nacional,69344.0,66905.0,14171.0,52734.0
5341,2024-10-10,guate,deterioro en aumento,estructura del puente las vacas tienen mas de 70 por ciento de dano según evluacion realizada por la conred,5,0,0,1.0,1,2,1,0,0,0,0,publicidad externa,0,3,19,Thursday,October,2024,101024guate,26913.0,25958.0,6414.0,19544.0
5342,2024-10-10,oriente,obra favorece a familias de cinco comunidades,proyecto sera entregado a finales de este mes,4,0,0,1.0,1,2,0,0,0,0,0,publicidad externa,0,7,8,Thursday,October,2024,101024oriente,7276.0,6958.0,783.0,6175.0
5343,2024-10-10,sur,choca contra camion frutero,hombre regresaba de dejar a un pasajero en san jose la maquina,4,0,1,0.0,1,2,0,0,0,0,0,publicidad externa,0,4,12,Thursday,October,2024,101024sur,15830.0,15452.0,2842.0,12610.0
5344,2024-10-10,norte,1500 familias seran beneficiadas,tras esperar por varios anos se pavimentaran 215 metros,4,0,0,1.0,0,3,0,0,0,0,0,publicidad externa,0,4,9,Thursday,October,2024,101024norte,7273.0,7030.0,2043.0,4987.0
5345,2024-10-10,occidente,1300 personas atacadas por perros,personal de salud emprende jornada de vacunacion en la ciudad,4,0,0,1.0,0,3,0,0,0,0,0,publicidad externa,0,5,10,Thursday,October,2024,101024occidente,5667.0,5453.0,688.0,4765.0
5346,2024-10-10,centro,esperan medio millon de personas en festival,el octavo festival de las flores sera el 16 y 17 de noviembre,4,0,0,0.0,0,3,1,0,0,0,0,publicidad externa,0,7,13,Thursday,October,2024,101024centro,6385.0,6054.0,1401.0,4653.0
5347,2024-10-11,nacional,asesinado al salir de la escuela,habia aprovechado irse temprano para saludar a amiga cuando sicario le da muerte,4,0,2,0.0,1,0,1,0,0,0,0,publicidad externa,0,6,13,Friday,October,2024,101124nacional,69710.0,66049.0,11687.0,54362.0
5348,2024-10-11,sur,muere al caer en hondonada,creen que hombre se resbalo al rio mopa,4,0,0,1.0,1,2,0,0,0,0,0,publicidad externa,0,5,8,Friday,October,2024,101124sur,15615.0,15237.0,2300.0,12937.0
5349,2024-10-11,guate,25 anos sin solucion,vecinos de la colonia villas del rio relatan el calvario que viven cada invierno por el desbordamiento del michatoya,4,0,0,1.0,0,3,0,0,0,0,0,publicidad externa,0,4,19,Friday,October,2024,101124guate,27730.0,25586.0,5584.0,20002.0
5350,2024-10-11,norte,bachean por su cuenta,a la semana mas de 300 vehiculos con turistas circulan por la ruta ca 14,4,0,0,1.0,0,3,0,0,0,0,0,publicidad externa,0,4,15,Friday,October,2024,101124norte,7184.0,6917.0,1572.0,5345.0
5351,2024-10-11,oriente,exigen reparacion de 16 km de carretera,comunitarios bloquean ruta fronteriza para demandar arreglos,4,0,0,1.0,0,3,0,0,0,0,0,publicidad externa,0,7,7,Friday,October,2024,101124oriente,7246.0,6932.0,564.0,6368.0
5352,2024-10-11,occidente,ley permite retirar chatarra de 20 anos,centro de salud y escuelas seran beneficiados,6,0,0,1.0,0,4,1,0,0,0,0,publicidad externa,0,7,7,Friday,October,2024,101124occidente,5841.0,5617.0,1135.0,4482.0
5353,2024-10-11,centro,shin recorre calles de la antigua,filantropo atraviesa el pais con la consigna de recaudar fondos para construir escuelas en honduras,5,0,0,1.0,0,4,0,0,0,0,0,publicidad externa,0,6,15,Friday,October,2024,101124centro,6094.0,5760.0,532.0,5228.0
5354,2024-10-12,nacional,somos lideres,guatemala amanece en el primer lugar de su grupo el martes visita costa rica en la ruta a copa oro 2026,4,0,2,1.0,0,0,1,0,0,1,1,publicidad externa,1,2,21,Saturday,October,2024,101224nacional,68554.0,66460.0,14837.0,51623.0
5355,2024-10-13,nacional,universitaria asesinada,sicario la sorprende al salir de clases ataque podria ser por una deuda,4,0,2,0.0,0,0,2,0,0,0,0,deporte,1,2,13,Sunday,October,2024,101324nacional,68866.0,66874.0,12170.0,54704.0
5356,2024-10-14,nacional,atacan con machete a madre e hija,adolescente muere por herida en la cabeza y su mama esta grave,4,0,2,0.0,1,0,1,0,0,0,0,publicidad externa,0,7,12,Monday,October,2024,101424nacional,69553.0,67050.0,10192.0,56858.0
5357,2024-10-14,guate,semillero de fe,replica de la virgen del rosario recorre el centro historico en hombros de 400 ninos,4,0,0,1.0,0,3,0,0,0,0,0,publicidad externa,0,3,15,Monday,October,2024,101424guate,26959.0,25963.0,5914.0,20049.0
5358,2024-10-14,centro,en 8 meses tendran nuevo edificio,demuelen alcaldia indigena despues de 47 anos de funcionamiento,4,1,0,0.0,0,3,0,0,0,0,0,publicidad externa,0,6,9,Monday,October,2024,101424centro,6385.0,6051.0,601.0,5450.0
5359,2024-10-14,oriente,cuatro personas asesinadas en 24 horas,el mas reciente fue el hallazgo del cadaver de un hombre entre cafetales,4,0,3,0.0,0,1,0,0,0,0,0,publicidad externa,0,6,13,Monday,October,2024,101424oriente,7564.0,7246.0,449.0,6797.0
5360,2024-10-14,sur,sufre golpes mortales,menor muere en el intensivo tras accidentarse al pasar por un bache,4,0,0,1.0,1,2,0,0,0,0,0,publicidad externa,0,3,12,Monday,October,2024,101424sur,15657.0,15279.0,1299.0,13980.0
5361,2024-10-14,norte,vendia articulos robados,hombre tambien tenia dos ordenes de captura,4,0,0,1.0,1,2,0,0,0,0,0,publicidad externa,0,3,7,Monday,October,2024,101424norte,6688.0,6435.0,1162.0,5273.0
5362,2024-10-14,occidente,20 agentes vigilan el cementerio general,implementan plan de seguridad para el 1 y 2 de noviembre,4,0,0,1.0,0,3,0,0,0,0,0,publicidad externa,0,6,11,Monday,October,2024,101424occidente,6300.0,6076.0,767.0,5309.0
5363,2024-10-15,nacional,maestra se opone a asalto y le disparan,delincuentes iban en moto se le cruzan en la ruta y abren fuego profesora queda herida,4,1,2,0.0,0,0,1,0,0,0,1,deporte,0,8,16,Tuesday,October,2024,101524nacional,67533.0,65029.0,8275.0,56754.0
5364,2024-10-15,guate,viven calvario por inundacion,ayuda humanitaria llega a mas de 40 familias de colonias villas del rio y gonzalez afectadas por el desborde de mochatoya,5,0,0,1.0,1,3,0,0,0,0,1,deporte,0,4,21,Tuesday,October,2024,101524guate,26448.0,25444.0,5060.0,20384.0
5365,2024-10-15,sur,trailer se empotra en una vivienda,dos mujeres que dormian en sus habitaciones resultaron ilesas,5,0,0,1.0,1,3,0,0,0,0,1,deporte,0,6,9,Tuesday,October,2024,101524sur,15527.0,15149.0,1220.0,13929.0
5366,2024-10-15,norte,terminaran ano en galera,alumnos esperan por aulas en escuela de los magueyes,4,0,0,1.0,0,3,0,0,0,0,1,deporte,0,4,9,Tuesday,October,2024,101524norte,6677.0,6420.0,416.0,6004.0
